,Date,Date_local,wind speed at 100m (m/s),surface air pressure (Pa),relative humidity at 2m (%),air temperature at 2m (C),wind_power,h,cos_h,sin_h,week,cos_w,sin_w,month,cos_m,sin_m,pool_price,demand
0,2018-01-01 00:00:00+00:00,2017-12-31 17:00:00-07:00,8.67,87860,75.48,-26.2,844.7049,17,-0.258819045,-0.965925826,52,0.992981096,-0.118273171,12,1,-2.45E-16,44.28,39889.46684
1,2018-01-01 01:00:00+00:00,2017-12-31 18:00:00-07:00,9,87840,74.03,-27.5,949.2063492,18,-1.84E-16,-1,52,0.992981096,-0.118273171,12,1,-2.45E-16,38.5,38729.95232
2,2018-01-01 02:00:00+00:00,2017-12-31 19:00:00-07:00,8.05,87790,71.72,-28.77,668.8526088,19,0.258819045,-0.965925826,52,0.992981096,-0.118273171,12,1,-2.45E-16,33.73,36866.05982
3,2018-01-01 03:00:00+00:00,2017-12-31 20:00:00-07:00,8.34,87780,71.34,-27.78,747.863327,20,0.5,-0.866025404,52,0.992981096,-0.118273171,12,1,-2.45E-16,40.49,35153.8795
4,2018-01-01 04:00:00+00:00,2017-12-31 21:00:00-07:00,5.26,87700,66.96,-26.2,160.2719723,21,0.707106781,-0.707106781,52,0.992981096,-0.118273171,12,1,-2.45E-16,39.69,34341.13567
5,2018-01-01 05:00:00+00:00,2017-12-31 22:00:00-07:00,3.6,87710,57.64,-22.24,26.57777778,22,0.866025404,-0.5,52,0.992981096,-0.118273171,12,1,-2.45E-16,49.62,32683.13827
6,2018-01-01 06:00:00+00:00,2017-12-31 23:00:00-07:00,0.99,87680,57.89,-22.18,0,23,0.965925826,-0.258819045,52,0.992981096,-0.118273171,12,1,-2.45E-16,43.78,30645.86042
7,2018-01-01 07:00:00+00:00,2018-01-01 00:00:00-07:00,1.25,87730,57.78,-21.7,0,0,1,0,1,0.992981096,0.118273171,1,0.866025404,0.5,45.9,28630.25574
8,2018-01-01 08:00:00+00:00,2018-01-01 01:00:00-07:00,1.91,87750,57.05,-22.15,0,1,0.965925826,0.258819045,1,0.992981096,0.118273171,1,0.866025404,0.5,45.25,27123.97052
9,2018-01-01 09:00:00+00:00,2018-01-01 02:00:00-07:00,1.06,87740,60.49,-23.02,0,2,0.866025404,0.5,1,0.992981096,0.118273171,1,0.866025404,0.5,40,25682.70481
10,2018-01-01 10:00:00+00:00,2018-01-01 03:00:00-07:00,2.03,87720,62.32,-22.69,0,3,0.707106781,0.707106781,1,0.992981096,0.118273171,1,0.866025404,0.5,39.97,25000
11,2018-01-01 11:00:00+00:00,2018-01-01 04:00:00-07:00,5.16,87710,63.32,-23.96,149.2608,4,0.5,0.866025404,1,0.992981096,0.118273171,1,0.866025404,0.5,39.99,25476.80971
12,2018-01-01 12:00:00+00:00,2018-01-01 05:00:00-07:00,7.64,87780,68.89,-23.49,566.4730225,5,0.258819045,0.965925826,1,0.992981096,0.118273171,1,0.866025404,0.5,40.02,25953.61942
13,2018-01-01 13:00:00+00:00,2018-01-01 06:00:00-07:00,9.41,87850,67.59,-22.8,1090.15081,6,6.12E-17,1,1,0.992981096,0.118273171,1,0.866025404,0.5,40.02,26744.69007
14,2018-01-01 14:00:00+00:00,2018-01-01 07:00:00-07:00,10.27,87840,69.61,-22.93,1428.145427,7,-0.258819045,0.965925826,1,0.992981096,0.118273171,1,0.866025404,0.5,37.95,26831.38275
15,2018-01-01 15:00:00+00:00,2018-01-01 08:00:00-07:00,9.57,87860,72.79,-22.07,1148.6039,8,-0.5,0.866025404,1,0.992981096,0.118273171,1,0.866025404,0.5,36.43,27178.15345
16,2018-01-01 16:00:00+00:00,2018-01-01 09:00:00-07:00,10.11,87870,72.39,-21.92,1360.7513,9,-0.707106781,0.707106781,1,0.992981096,0.118273171,1,0.866025404,0.5,36.43,27719.98266
17,2018-01-01 17:00:00+00:00,2018-01-01 10:00:00-07:00,10.15,87900,71.17,-20.78,1377.401683,10,-0.866025404,0.5,1,0.992981096,0.118273171,1,0.866025404,0.5,36.43,28749.45817
18,2018-01-01 18:00:00+00:00,2018-01-01 11:00:00-07:00,9.55,87850,68.14,-18.29,1141.189249,11,-0.965925826,0.258819045,1,0.992981096,0.118273171,1,0.866025404,0.5,36.43,29442.99957
19,2018-01-01 19:00:00+00:00,2018-01-01 12:00:00-07:00,8.98,87870,70.05,-15.97,942.649513,12,-1,1.22E-16,1,0.992981096,0.118273171,1,0.866025404,0.5,35.77,29464.67274
20,2018-01-01 20:00:00+00:00,2018-01-01 13:00:00-07:00,8.83,87860,75.41,-13.41,894.3976426,13,-0.965925826,-0.258819045,1,0.992981096,0.118273171,1,0.866025404,0.5,34.54,29161.24837
21,2018-01-01 21:00:00+00:00,2018-01-01 14:00:00-07:00,9.66,87810,76.69,-12.22,1182.355086,14,-0.866025404,-0.5,1,0.992981096,0.118273171,1,0.866025404,0.5,34.92,29031.20936
22,2018-01-01 22:00:00+00:00,2018-01-01 15:00:00-07:00,11.41,87750,68.67,-11.01,1972.031927,15,-0.707106781,-0.707106781,1,0.992981096,0.118273171,1,0.866025404,0.5,34.54,29594.71175
23,2018-01-01 23:00:00+00:00,2018-01-01 16:00:00-07:00,12.53,87720,55.5,-9.3,2300,16,-0.5,-0.866025404,1,0.992981096,0.118273171,1,0.866025404,0.5,35.1,32954.05288
24,2018-01-02 00:00:00+00:00,2018-01-01 17:00:00-07:00,13.88,87690,47.17,-9.6,2300,17,-0.258819045,-0.965925826,1,0.992981096,0.118273171,1,0.866025404,0.5,36.43,36746.85739
25,2018-01-02 01:00:00+00:00,2018-01-01 18:00:00-07:00,14.91,87780,46.17,-8.25,2300,18,-1.84E-16,-1,1,0.992981096,0.118273171,1,0.866025404,0.5,36.43,35348.93801
26,2018-01-02 02:00:00+00:00,2018-01-01 19:00:00-07:00,14.12,87790,46.4,-8.52,2300,19,0.258819045,-0.965925826,1,0.992981096,0.118273171,1,0.866025404,0.5,35.74,33885.99913
27,2018-01-02 03:00:00+00:00,2018-01-01 20:00:00-07:00,12.34,87790,46.09,-8.28,2300,20,0.5,-0.866025404,1,0.992981096,0.118273171,1,0.866025404,0.5,35.23,32097.96272
28,2018-01-02 04:00:00+00:00,2018-01-01 21:00:00-07:00,12.4,87840,47.59,-7.17,2300,21,0.707106781,-0.707106781,1,0.992981096,0.118273171,1,0.866025404,0.5,33.53,29497.18249
29,2018-01-02 05:00:00+00:00,2018-01-01 22:00:00-07:00,12.11,87870,50.35,-7.88,2300,22,0.866025404,-0.5,1,0.992981096,0.118273171,1,0.866025404,0.5,32.09,26354.57304
30,2018-01-02 06:00:00+00:00,2018-01-01 23:00:00-07:00,13.76,87750,54.42,-7.42,2300,23,0.965925826,-0.258819045,1,0.992981096,0.118273171,1,0.866025404,0.5,31.74,23287.81968
31,2018-01-02 07:00:00+00:00,2018-01-02 00:00:00-07:00,15.49,87710,52.64,-6.18,2300,0,1,0,1,0.992981096,0.118273171,1,0.866025404,0.5,31.74,21456.43693
32,2018-01-02 08:00:00+00:00,2018-01-02 01:00:00-07:00,17.16,87720,54.57,-5.59,2300,1,0.965925826,0.258819045,1,0.992981096,0.118273171,1,0.866025404,0.5,31.74,19852.62245
33,2018-01-02 09:00:00+00:00,2018-01-02 02:00:00-07:00,15.63,87760,56.25,-5.25,2300,2,0.866025404,0.5,1,0.992981096,0.118273171,1,0.866025404,0.5,31.62,18974.85912
34,2018-01-02 10:00:00+00:00,2018-01-02 03:00:00-07:00,13.23,87860,57.14,-5.66,2300,3,0.707106781,0.707106781,1,0.992981096,0.118273171,1,0.866025404,0.5,30.7,18693.10793
35,2018-01-02 11:00:00+00:00,2018-01-02 04:00:00-07:00,13.59,87910,56.86,-5.55,2300,4,0.5,0.866025404,1,0.992981096,0.118273171,1,0.866025404,0.5,31.57,19224.10056
36,2018-01-02 12:00:00+00:00,2018-01-02 05:00:00-07:00,17.03,87880,51.54,-2.37,2300,5,0.258819045,0.965925826,1,0.992981096,0.118273171,1,0.866025404,0.5,32.58,20903.77113
37,2018-01-02 13:00:00+00:00,2018-01-02 06:00:00-07:00,15.32,87910,55.94,-3.45,2300,6,6.12E-17,1,1,0.992981096,0.118273171,1,0.866025404,0.5,34.48,24978.32683
38,2018-01-02 14:00:00+00:00,2018-01-02 07:00:00-07:00,13.93,87920,61.22,-4.43,2300,7,-0.258819045,0.965925826,1,0.992981096,0.118273171,1,0.866025404,0.5,34.69,29291.28739
39,2018-01-02 15:00:00+00:00,2018-01-02 08:00:00-07:00,13.06,88020,68.16,-5.39,2300,8,-0.5,0.866025404,1,0.992981096,0.118273171,1,0.866025404,0.5,34.54,31848.72128
40,2018-01-02 16:00:00+00:00,2018-01-02 09:00:00-07:00,12.88,88040,63.23,-4.27,2300,9,-0.707106781,0.707106781,1,0.992981096,0.118273171,1,0.866025404,0.5,34.54,32065.45297
41,2018-01-02 17:00:00+00:00,2018-01-02 10:00:00-07:00,12.76,88060,59.04,-3.55,2300,10,-0.866025404,0.5,1,0.992981096,0.118273171,1,0.866025404,0.5,34.39,32758.99436
42,2018-01-02 18:00:00+00:00,2018-01-02 11:00:00-07:00,14.14,88080,63.08,-2.53,2300,11,-0.965925826,0.258819045,1,0.992981096,0.118273171,1,0.866025404,0.5,34.54,32563.93585
43,2018-01-02 19:00:00+00:00,2018-01-02 12:00:00-07:00,14.9,88080,63.31,-1.46,2300,12,-1,1.22E-16,1,0.992981096,0.118273171,1,0.866025404,0.5,34.54,32455.57
44,2018-01-02 20:00:00+00:00,2018-01-02 13:00:00-07:00,13.9,87980,62.4,-0.52,2300,13,-0.965925826,-0.258819045,1,0.992981096,0.118273171,1,0.866025404,0.5,34.54,32423.06025
45,2018-01-02 21:00:00+00:00,2018-01-02 14:00:00-07:00,13.68,87980,60.06,-0.59,2300,14,-0.866025404,-0.5,1,0.992981096,0.118273171,1,0.866025404,0.5,34.54,31837.8847
46,2018-01-02 22:00:00+00:00,2018-01-02 15:00:00-07:00,13.53,87890,59.34,-1.3,2300,15,-0.707106781,-0.707106781,1,0.992981096,0.118273171,1,0.866025404,0.5,34.2,32108.79931
47,2018-01-02 23:00:00+00:00,2018-01-02 16:00:00-07:00,13.04,87900,54.2,-1.44,2300,16,-0.5,-0.866025404,1,0.992981096,0.118273171,1,0.866025404,0.5,32.8,34471.17469
48,2018-01-03 00:00:00+00:00,2018-01-02 17:00:00-07:00,8.96,87900,55.98,-2.41,936.1218182,17,-0.258819045,-0.965925826,1,0.992981096,0.118273171,1,0.866025404,0.5,33.25,37158.64759
49,2018-01-03 01:00:00+00:00,2018-01-02 18:00:00-07:00,9.11,87900,55.38,-3.72,985.7927521,18,-1.84E-16,-1,1,0.992981096,0.118273171,1,0.866025404,0.5,33.25,36129.17208
50,2018-01-03 02:00:00+00:00,2018-01-02 19:00:00-07:00,10.23,87920,50.56,-2.88,1411.098227,19,0.258819045,-0.965925826,1,0.992981096,0.118273171,1,0.866025404,0.5,33.23,35132.20633
51,2018-01-03 03:00:00+00:00,2018-01-02 20:00:00-07:00,10.81,87770,48.17,-1.85,1671.54216,20,0.5,-0.866025404,1,0.992981096,0.118273171,1,0.866025404,0.5,33.25,33495.8821
52,2018-01-03 04:00:00+00:00,2018-01-02 21:00:00-07:00,11.52,87810,46.2,-0.1,2030.684749,21,0.707106781,-0.707106781,1,0.992981096,0.118273171,1,0.866025404,0.5,33.25,31285.2189
53,2018-01-03 05:00:00+00:00,2018-01-02 22:00:00-07:00,10.55,87810,44.55,-0.96,1551.237603,22,0.866025404,-0.5,1,0.992981096,0.118273171,1,0.866025404,0.5,32.65,27763.329
54,2018-01-03 06:00:00+00:00,2018-01-02 23:00:00-07:00,8.76,87760,49.65,-1.49,872.4333714,23,0.965925826,-0.258819045,1,0.992981096,0.118273171,1,0.866025404,0.5,31.96,24848.28782
55,2018-01-03 07:00:00+00:00,2018-01-03 00:00:00-07:00,12.92,87660,41.43,0.91,2300,0,1,0,1,0.992981096,0.118273171,1,0.866025404,0.5,31.74,22139.14174
56,2018-01-03 08:00:00+00:00,2018-01-03 01:00:00-07:00,11.62,87560,39.77,2.75,2084.986546,1,0.965925826,0.258819045,1,0.992981096,0.118273171,1,0.866025404,0.5,31.74,20708.71261
57,2018-01-03 09:00:00+00:00,2018-01-03 02:00:00-07:00,12.38,87580,45.6,1.52,2300,2,0.866025404,0.5,1,0.992981096,0.118273171,1,0.866025404,0.5,31.45,19700.91027
58,2018-01-03 10:00:00+00:00,2018-01-03 03:00:00-07:00,12.31,87590,48.3,1.33,2300,3,0.707106781,0.707106781,1,0.992981096,0.118273171,1,0.866025404,0.5,31.14,19635.89077
59,2018-01-03 11:00:00+00:00,2018-01-03 04:00:00-07:00,18.14,87610,53.09,1.69,2300,4,0.5,0.866025404,1,0.992981096,0.118273171,1,0.866025404,0.5,30.59,19668.40052
60,2018-01-03 12:00:00+00:00,2018-01-03 05:00:00-07:00,18.8,87540,73.91,2.4,2300,5,0.258819045,0.965925826,1,0.992981096,0.118273171,1,0.866025404,0.5,31.6,21749.02471
61,2018-01-03 13:00:00+00:00,2018-01-03 06:00:00-07:00,15.6,87520,86.58,1.48,2300,6,6.12E-17,1,1,0.992981096,0.118273171,1,0.866025404,0.5,33.51,25736.88773
62,2018-01-03 14:00:00+00:00,2018-01-03 07:00:00-07:00,15.07,87490,90.85,0.86,2300,7,-0.258819045,0.965925826,1,0.992981096,0.118273171,1,0.866025404,0.5,33.81,29963.15561
63,2018-01-03 15:00:00+00:00,2018-01-03 08:00:00-07:00,14.22,87370,86.1,1.01,2300,8,-0.5,0.866025404,1,0.992981096,0.118273171,1,0.866025404,0.5,35.74,32867.36021
64,2018-01-03 16:00:00+00:00,2018-01-03 09:00:00-07:00,16.77,87350,89.41,0.87,2300,9,-0.707106781,0.707106781,1,0.992981096,0.118273171,1,0.866025404,0.5,36.43,32975.72605
65,2018-01-03 17:00:00+00:00,2018-01-03 10:00:00-07:00,14.16,87440,81.31,2.25,2300,10,-0.866025404,0.5,1,0.992981096,0.118273171,1,0.866025404,0.5,36.43,32856.52362
66,2018-01-03 18:00:00+00:00,2018-01-03 11:00:00-07:00,14.91,87450,69.57,2.21,2300,11,-0.965925826,0.258819045,1,0.992981096,0.118273171,1,0.866025404,0.5,36.43,32964.88947
67,2018-01-03 19:00:00+00:00,2018-01-03 12:00:00-07:00,15.1,87440,70.05,1.78,2300,12,-1,1.22E-16,1,0.992981096,0.118273171,1,0.866025404,0.5,35.55,32249.6749
68,2018-01-03 20:00:00+00:00,2018-01-03 13:00:00-07:00,14.68,87340,68.48,1.97,2300,13,-0.965925826,-0.258819045,1,0.992981096,0.118273171,1,0.866025404,0.5,33.77,31198.52622
69,2018-01-03 21:00:00+00:00,2018-01-03 14:00:00-07:00,14.49,87380,67.23,1.56,2300,14,-0.866025404,-0.5,1,0.992981096,0.118273171,1,0.866025404,0.5,34.54,31751.19202
70,2018-01-03 22:00:00+00:00,2018-01-03 15:00:00-07:00,12.68,87420,65.98,1.21,2300,15,-0.707106781,-0.707106781,1,0.992981096,0.118273171,1,0.866025404,0.5,34.54,31935.41396
71,2018-01-03 23:00:00+00:00,2018-01-03 16:00:00-07:00,11.53,87370,66.09,1.57,2036.072738,16,-0.5,-0.866025404,1,0.992981096,0.118273171,1,0.866025404,0.5,35.58,34265.27958
72,2018-01-04 00:00:00+00:00,2018-01-03 17:00:00-07:00,11.5,87420,64.85,0.4,2019.936802,17,-0.258819045,-0.965925826,1,0.992981096,0.118273171,1,0.866025404,0.5,36.43,36941.91591
73,2018-01-04 01:00:00+00:00,2018-01-03 18:00:00-07:00,11.94,87440,65.05,-0.47,2265.127327,18,-1.84E-16,-1,1,0.992981096,0.118273171,1,0.866025404,0.5,36.43,35684.87213
74,2018-01-04 02:00:00+00:00,2018-01-03 19:00:00-07:00,11.01,87370,66.08,-0.93,1768.110871,19,0.258819045,-0.965925826,1,0.992981096,0.118273171,1,0.866025404,0.5,36.43,34167.75033
75,2018-01-04 03:00:00+00:00,2018-01-03 20:00:00-07:00,9.04,87410,64.74,-1.33,962.4077056,20,0.5,-0.866025404,1,0.992981096,0.118273171,1,0.866025404,0.5,34.91,32358.04075
76,2018-01-04 04:00:00+00:00,2018-01-03 21:00:00-07:00,9.79,87440,63.48,-1.6,1232.229042,21,0.707106781,-0.707106781,1,0.992981096,0.118273171,1,0.866025404,0.5,34.19,29963.15561
77,2018-01-04 05:00:00+00:00,2018-01-03 22:00:00-07:00,10.75,87340,61.8,-2.23,1643.258561,22,0.866025404,-0.5,1,0.992981096,0.118273171,1,0.866025404,0.5,32.04,26213.69744
78,2018-01-04 06:00:00+00:00,2018-01-03 23:00:00-07:00,9.78,87310,60.26,-1.94,1228.345156,23,0.965925826,-0.258819045,1,0.992981096,0.118273171,1,0.866025404,0.5,31.74,23168.61725
79,2018-01-04 07:00:00+00:00,2018-01-04 00:00:00-07:00,7.49,87390,54.53,-2.17,531.6498664,0,1,0,1,0.992981096,0.118273171,1,0.866025404,0.5,29.76,20697.87603
80,2018-01-04 08:00:00+00:00,2018-01-04 01:00:00-07:00,7.07,87370,53.92,-2.33,441.3312516,1,0.965925826,0.258819045,1,0.992981096,0.118273171,1,0.866025404,0.5,27.37,19310.79324
81,2018-01-04 09:00:00+00:00,2018-01-04 02:00:00-07:00,9.72,87410,52.48,-0.7,1205.208178,2,0.866025404,0.5,1,0.992981096,0.118273171,1,0.866025404,0.5,27.18,18552.23234
82,2018-01-04 10:00:00+00:00,2018-01-04 03:00:00-07:00,6.59,87330,49.86,-1.35,350.4642632,3,0.707106781,0.707106781,1,0.992981096,0.118273171,1,0.866025404,0.5,27.18,19159.08106
83,2018-01-04 11:00:00+00:00,2018-01-04 04:00:00-07:00,5.13,87330,46.13,-1.38,146.0394492,4,0.5,0.866025404,1,0.992981096,0.118273171,1,0.866025404,0.5,27.61,19950.15171
84,2018-01-04 12:00:00+00:00,2018-01-04 05:00:00-07:00,6.17,87220,47.31,-0.99,281.0909817,5,0.258819045,0.965925826,1,0.992981096,0.118273171,1,0.866025404,0.5,28.91,21608.14911
85,2018-01-04 13:00:00+00:00,2018-01-04 06:00:00-07:00,5.57,87160,44.66,-1.39,197.1546113,6,6.12E-17,1,1,0.992981096,0.118273171,1,0.866025404,0.5,31.73,24978.32683
86,2018-01-04 14:00:00+00:00,2018-01-04 07:00:00-07:00,6.46,87150,42.17,-0.05,328.0118241,7,-0.258819045,0.965925826,1,0.992981096,0.118273171,1,0.866025404,0.5,34.41,29573.03858
87,2018-01-04 15:00:00+00:00,2018-01-04 08:00:00-07:00,6.04,87220,40.09,0.08,261.4358537,8,-0.5,0.866025404,1,0.992981096,0.118273171,1,0.866025404,0.5,35.99,32618.11877
88,2018-01-04 16:00:00+00:00,2018-01-04 09:00:00-07:00,6.06,87260,44.09,-0.37,264.4053714,9,-0.707106781,0.707106781,1,0.992981096,0.118273171,1,0.866025404,0.5,36.42,32260.51149
89,2018-01-04 17:00:00+00:00,2018-01-04 10:00:00-07:00,7.23,87230,48.94,-1.24,474.5126714,10,-0.866025404,0.5,1,0.992981096,0.118273171,1,0.866025404,0.5,35.39,32076.28955
90,2018-01-04 18:00:00+00:00,2018-01-04 11:00:00-07:00,13.26,87310,56.31,0.85,2300,11,-0.965925826,0.258819045,1,0.992981096,0.118273171,1,0.866025404,0.5,35.52,31610.31643
91,2018-01-04 19:00:00+00:00,2018-01-04 12:00:00-07:00,12.3,87260,60.56,1.7,2300,12,-1,1.22E-16,1,0.992981096,0.118273171,1,0.866025404,0.5,36.37,31501.95059
92,2018-01-04 20:00:00+00:00,2018-01-04 13:00:00-07:00,11.51,87240,60.21,2.43,2025.306107,13,-0.965925826,-0.258819045,1,0.992981096,0.118273171,1,0.866025404,0.5,34.09,31144.3433
93,2018-01-04 21:00:00+00:00,2018-01-04 14:00:00-07:00,11.98,87200,56.31,2.5,2288.33692,14,-0.866025404,-0.5,1,0.992981096,0.118273171,1,0.866025404,0.5,33.25,30970.95795
94,2018-01-04 22:00:00+00:00,2018-01-04 15:00:00-07:00,11.57,87180,57.79,2.01,2057.718315,15,-0.707106781,-0.707106781,1,0.992981096,0.118273171,1,0.866025404,0.5,33.64,31805.37495
95,2018-01-04 23:00:00+00:00,2018-01-04 16:00:00-07:00,11,87080,49.68,1.42,1763.198119,16,-0.5,-0.866025404,1,0.992981096,0.118273171,1,0.866025404,0.5,34.14,34178.58691
96,2018-01-05 00:00:00+00:00,2018-01-04 17:00:00-07:00,10.79,87110,52.59,-0.01,1662.0793,17,-0.258819045,-0.965925826,1,0.992981096,0.118273171,1,0.866025404,0.5,36.43,37006.93541
97,2018-01-05 01:00:00+00:00,2018-01-04 18:00:00-07:00,9.55,87110,58.72,-1.15,1141.189249,18,-1.84E-16,-1,1,0.992981096,0.118273171,1,0.866025404,0.5,35.86,36194.19159
98,2018-01-05 02:00:00+00:00,2018-01-04 19:00:00-07:00,9.77,87090,64.99,-0.69,1224.469204,19,0.258819045,-0.965925826,1,0.992981096,0.118273171,1,0.866025404,0.5,34.54,35619.85262
99,2018-01-05 03:00:00+00:00,2018-01-04 20:00:00-07:00,8.15,87050,65.67,0.05,695.4672325,20,0.5,-0.866025404,1,0.992981096,0.118273171,1,0.866025404,0.5,34.54,34341.13567
100,2018-01-05 04:00:00+00:00,2018-01-04 21:00:00-07:00,10.29,87100,67.32,0.01,1436.718986,21,0.707106781,-0.707106781,1,0.992981096,0.118273171,1,0.866025404,0.5,33.47,31924.57737
101,2018-01-05 05:00:00+00:00,2018-01-04 22:00:00-07:00,8.48,87100,61.94,0.48,788.0308299,22,0.866025404,-0.5,1,0.992981096,0.118273171,1,0.866025404,0.5,32.32,28727.785
102,2018-01-05 06:00:00+00:00,2018-01-04 23:00:00-07:00,9.39,87080,60.76,1.19,1082.982271,23,0.965925826,-0.258819045,1,0.992981096,0.118273171,1,0.866025404,0.5,31.74,25097.52926
103,2018-01-05 07:00:00+00:00,2018-01-05 00:00:00-07:00,11.58,86990,62.03,0.4,2063.153156,0,1,0,1,0.992981096,0.118273171,1,0.866025404,0.5,31.69,22149.97833
104,2018-01-05 08:00:00+00:00,2018-01-05 01:00:00-07:00,13.66,87050,60.4,2.42,2300,1,0.965925826,0.258819045,1,0.992981096,0.118273171,1,0.866025404,0.5,30.58,21293.88817
105,2018-01-05 09:00:00+00:00,2018-01-05 02:00:00-07:00,10.98,87030,66.04,2.21,1753.399378,2,0.866025404,0.5,1,0.992981096,0.118273171,1,0.866025404,0.5,28.13,20253.57607
106,2018-01-05 10:00:00+00:00,2018-01-05 03:00:00-07:00,9.46,87050,67.03,2.42,1108.205898,3,0.707106781,0.707106781,1,0.992981096,0.118273171,1,0.866025404,0.5,27.82,19852.62245
107,2018-01-05 11:00:00+00:00,2018-01-05 04:00:00-07:00,9.27,87120,69.24,1.69,1040.608678,4,0.5,0.866025404,1,0.992981096,0.118273171,1,0.866025404,0.5,27.82,20394.45167
108,2018-01-05 12:00:00+00:00,2018-01-05 05:00:00-07:00,9.14,87070,65.07,1.26,995.925615,5,0.258819045,0.965925826,1,0.992981096,0.118273171,1,0.866025404,0.5,29.87,22345.03684
109,2018-01-05 13:00:00+00:00,2018-01-05 06:00:00-07:00,11.74,87010,68.04,2.02,2151.393801,6,6.12E-17,1,1,0.992981096,0.118273171,1,0.866025404,0.5,31.82,25975.29259
110,2018-01-05 14:00:00+00:00,2018-01-05 07:00:00-07:00,9.7,86930,69.54,1.87,1197.559024,7,-0.258819045,0.965925826,1,0.992981096,0.118273171,1,0.866025404,0.5,42.94,30689.20676
111,2018-01-05 15:00:00+00:00,2018-01-05 08:00:00-07:00,10.46,86870,70.54,2.79,1510.949014,8,-0.5,0.866025404,1,0.992981096,0.118273171,1,0.866025404,0.5,36.95,32423.06025
112,2018-01-05 16:00:00+00:00,2018-01-05 09:00:00-07:00,14.17,86860,68.38,3.04,2300,9,-0.707106781,0.707106781,1,0.992981096,0.118273171,1,0.866025404,0.5,33.25,32488.07976
113,2018-01-05 17:00:00+00:00,2018-01-05 10:00:00-07:00,12.11,86890,68.83,4.11,2300,10,-0.866025404,0.5,1,0.992981096,0.118273171,1,0.866025404,0.5,34.38,33138.27482
114,2018-01-05 18:00:00+00:00,2018-01-05 11:00:00-07:00,12.99,86940,70.21,3.76,2300,11,-0.965925826,0.258819045,1,0.992981096,0.118273171,1,0.866025404,0.5,33.25,33701.7772
115,2018-01-05 19:00:00+00:00,2018-01-05 12:00:00-07:00,8.83,86940,73.46,3.6,894.3976426,12,-1,1.22E-16,1,0.992981096,0.118273171,1,0.866025404,0.5,33.25,33224.96749
116,2018-01-05 20:00:00+00:00,2018-01-05 13:00:00-07:00,13.63,86950,70.93,3.47,2300,13,-0.965925826,-0.258819045,1,0.992981096,0.118273171,1,0.866025404,0.5,33.42,32455.57
117,2018-01-05 21:00:00+00:00,2018-01-05 14:00:00-07:00,12.23,86920,65.29,3.22,2300,14,-0.866025404,-0.5,1,0.992981096,0.118273171,1,0.866025404,0.5,36.43,32412.22367
118,2018-01-05 22:00:00+00:00,2018-01-05 15:00:00-07:00,11.62,86970,67.09,3.24,2084.986546,15,-0.707106781,-0.707106781,1,0.992981096,0.118273171,1,0.866025404,0.5,35.08,32780.66753
119,2018-01-05 23:00:00+00:00,2018-01-05 16:00:00-07:00,9.52,86920,69.5,2.91,1130.125361,16,-0.5,-0.866025404,1,0.992981096,0.118273171,1,0.866025404,0.5,33.34,34406.15518
120,2018-01-06 00:00:00+00:00,2018-01-05 17:00:00-07:00,16.59,86880,64.17,4.43,2300,17,-0.258819045,-0.965925826,1,0.992981096,0.118273171,1,0.866025404,0.5,34.31,36703.51105
121,2018-01-06 01:00:00+00:00,2018-01-05 18:00:00-07:00,16.31,86910,64.85,3.98,2300,18,-1.84E-16,-1,1,0.992981096,0.118273171,1,0.866025404,0.5,32.6,35370.61118
122,2018-01-06 02:00:00+00:00,2018-01-05 19:00:00-07:00,17.02,86880,65.66,4.09,2300,19,0.258819045,-0.965925826,1,0.992981096,0.118273171,1,0.866025404,0.5,31.74,33951.01864
123,2018-01-06 03:00:00+00:00,2018-01-05 20:00:00-07:00,18.16,86770,65.52,4.2,2300,20,0.5,-0.866025404,1,0.992981096,0.118273171,1,0.866025404,0.5,31.74,32672.30169
124,2018-01-06 04:00:00+00:00,2018-01-05 21:00:00-07:00,16.29,86800,64.04,4.06,2300,21,0.707106781,-0.707106781,1,0.992981096,0.118273171,1,0.866025404,0.5,31.71,30418.29215
125,2018-01-06 05:00:00+00:00,2018-01-05 22:00:00-07:00,17.91,86680,65.15,3.72,2300,22,0.866025404,-0.5,1,0.992981096,0.118273171,1,0.866025404,0.5,31.2,27178.15345
126,2018-01-06 06:00:00+00:00,2018-01-05 23:00:00-07:00,15.1,86620,65.24,3.39,2300,23,0.965925826,-0.258819045,1,0.992981096,0.118273171,1,0.866025404,0.5,30.35,23753.7928
127,2018-01-06 07:00:00+00:00,2018-01-06 00:00:00-07:00,13.04,86580,65.92,3.71,2300,0,1,0,1,0.992981096,0.118273171,1,0.866025404,0.5,30.78,21087.99306
128,2018-01-06 08:00:00+00:00,2018-01-06 01:00:00-07:00,10.7,86640,66.36,2.55,1619.928807,1,0.965925826,0.258819045,1,0.992981096,0.118273171,1,0.866025404,0.5,30.04,19332.46641
129,2018-01-06 09:00:00+00:00,2018-01-06 02:00:00-07:00,14.86,86680,71.61,2.94,2300,2,0.866025404,0.5,1,0.992981096,0.118273171,1,0.866025404,0.5,28.4,17750.3251
130,2018-01-06 10:00:00+00:00,2018-01-06 03:00:00-07:00,19.54,86630,70.74,3.49,2300,3,0.707106781,0.707106781,1,0.992981096,0.118273171,1,0.866025404,0.5,27.83,17403.5544
