,Date,Date_local,wind speed at 100m (m/s),surface air pressure (Pa),relative humidity at 2m (%),air temperature at 2m (C),wind_power,h,cos_h,sin_h,week,cos_w,sin_w,month,cos_m,sin_m,workday,gas_price,carbon_tax_rate,demand
16,2015-01-01 16:30:00+00:00,2015-01-01 11:30:00-05:00,15.78,97490,84.04,-5.82,2300,11,-0.965925826,0.258819045,1,0.992981096,0.118273171,1,0.866025404,0.5,0,5.099605272,0,6972.588653
17,2015-01-01 17:30:00+00:00,2015-01-01 12:30:00-05:00,16.13,97390,83.55,-5.42,2300,12,-1,1.22E-16,1,0.992981096,0.118273171,1,0.866025404,0.5,0,5.099605272,0,7123.347503
18,2015-01-01 18:30:00+00:00,2015-01-01 13:30:00-05:00,16.16,97290,87.08,-5.4,2300,13,-0.965925826,-0.258819045,1,0.992981096,0.118273171,1,0.866025404,0.5,0,5.099605272,0,6127.431227
19,2015-01-01 19:30:00+00:00,2015-01-01 14:30:00-05:00,15.7,97290,89.83,-5.05,2300,14,-0.866025404,-0.5,1,0.992981096,0.118273171,1,0.866025404,0.5,0,5.099605272,0,7235.844179
20,2015-01-01 20:30:00+00:00,2015-01-01 15:30:00-05:00,16.13,97280,89.04,-4.49,2300,15,-0.707106781,-0.707106781,1,0.992981096,0.118273171,1,0.866025404,0.5,0,5.099605272,0,6091.016943
21,2015-01-01 21:30:00+00:00,2015-01-01 16:30:00-05:00,17.68,97360,90.23,-4.3,2300,16,-0.5,-0.866025404,1,0.992981096,0.118273171,1,0.866025404,0.5,0,5.099605272,0,6406.315661
22,2015-01-01 22:30:00+00:00,2015-01-01 17:30:00-05:00,18.75,97420,90.5,-4.36,2300,17,-0.258819045,-0.965925826,1,0.992981096,0.118273171,1,0.866025404,0.5,0,5.099605272,0,6731.829038
23,2015-01-01 23:30:00+00:00,2015-01-01 18:30:00-05:00,17.87,97490,93.8,-3.98,2300,18,-1.84E-16,-1,1,0.992981096,0.118273171,1,0.866025404,0.5,0,5.099605272,0,6966.647756
24,2015-01-02 00:30:00+00:00,2015-01-01 19:30:00-05:00,17.04,97600,92.31,-3.91,2300,19,0.258819045,-0.965925826,1,0.992981096,0.118273171,1,0.866025404,0.5,0,5.099605272,0,6828.423411
25,2015-01-02 01:30:00+00:00,2015-01-01 20:30:00-05:00,15.92,97710,85.29,-5.04,2300,20,0.5,-0.866025404,1,0.992981096,0.118273171,1,0.866025404,0.5,0,5.099605272,0,6740.347244
26,2015-01-02 02:30:00+00:00,2015-01-01 21:30:00-05:00,15.21,97790,88.04,-4.53,2300,21,0.707106781,-0.707106781,1,0.992981096,0.118273171,1,0.866025404,0.5,0,5.099605272,0,6804.129486
27,2015-01-02 03:30:00+00:00,2015-01-01 22:30:00-05:00,14.04,97880,81.97,-5.56,2300,22,0.866025404,-0.5,1,0.992981096,0.118273171,1,0.866025404,0.5,0,5.099605272,0,6259.852336
28,2015-01-02 04:30:00+00:00,2015-01-01 23:30:00-05:00,14.14,98030,81.17,-6.6,2300,23,0.965925826,-0.258819045,1,0.992981096,0.118273171,1,0.866025404,0.5,0,5.099605272,0,6628.014741
29,2015-01-02 05:30:00+00:00,2015-01-02 00:30:00-05:00,13.56,98120,78.36,-7.69,2300,0,1,0,1,0.992981096,0.118273171,1,0.866025404,0.5,1,5.099605272,0,7447.420476
30,2015-01-02 06:30:00+00:00,2015-01-02 01:30:00-05:00,12.78,98180,71.69,-9.28,2300,1,0.965925826,0.258819045,1,0.992981096,0.118273171,1,0.866025404,0.5,1,5.099605272,0,5795.950148
31,2015-01-02 07:30:00+00:00,2015-01-02 02:30:00-05:00,12.2,98250,73.4,-10.56,2300,2,0.866025404,0.5,1,0.992981096,0.118273171,1,0.866025404,0.5,1,5.099605272,0,7934.436509
32,2015-01-02 08:30:00+00:00,2015-01-02 03:30:00-05:00,12.54,98340,72.48,-11.43,2300,3,0.707106781,0.707106781,1,0.992981096,0.118273171,1,0.866025404,0.5,1,5.099605272,0,7989.553232
33,2015-01-02 09:30:00+00:00,2015-01-02 04:30:00-05:00,11.86,98390,72.08,-11.52,2219.172586,4,0.5,0.866025404,1,0.992981096,0.118273171,1,0.866025404,0.5,1,5.099605272,0,7672.833975
34,2015-01-02 10:30:00+00:00,2015-01-02 05:30:00-05:00,11.62,98490,72.32,-12.16,2084.986546,5,0.258819045,0.965925826,1,0.992981096,0.118273171,1,0.866025404,0.5,1,5.099605272,0,7973.837105
35,2015-01-02 11:30:00+00:00,2015-01-02 06:30:00-05:00,11.48,98580,74.74,-12.73,2009.226174,6,6.12E-17,1,1,0.992981096,0.118273171,1,0.866025404,0.5,1,5.099605272,0,9202.240116
36,2015-01-02 12:30:00+00:00,2015-01-02 07:30:00-05:00,11.57,98720,75.9,-12.43,2057.718315,7,-0.258819045,0.965925826,1,0.992981096,0.118273171,1,0.866025404,0.5,1,5.099605272,0,12378.78606
37,2015-01-02 13:30:00+00:00,2015-01-02 08:30:00-05:00,11.15,98800,82.52,-12.43,1837.830989,8,-0.5,0.866025404,1,0.992981096,0.118273171,1,0.866025404,0.5,1,5.099605272,0,21465.84798
38,2015-01-02 14:30:00+00:00,2015-01-02 09:30:00-05:00,9.69,98890,81.28,-8.47,1193.746256,9,-0.707106781,0.707106781,1,0.992981096,0.118273171,1,0.866025404,0.5,1,5.099605272,0,20647.88942
39,2015-01-02 15:30:00+00:00,2015-01-02 10:30:00-05:00,8.83,98950,75.81,-6.68,894.3976426,10,-0.866025404,0.5,1,0.992981096,0.118273171,1,0.866025404,0.5,1,5.099605272,0,24512.54383
40,2015-01-02 16:30:00+00:00,2015-01-02 11:30:00-05:00,8.32,99000,72.02,-6.04,742.2338897,11,-0.965925826,0.258819045,1,0.992981096,0.118273171,1,0.866025404,0.5,1,5.099605272,0,25225.6849
41,2015-01-02 17:30:00+00:00,2015-01-02 12:30:00-05:00,9.5,99020,66.22,-6.11,1122.788066,12,-1,1.22E-16,1,0.992981096,0.118273171,1,0.866025404,0.5,1,5.099605272,0,20623.13936
42,2015-01-02 18:30:00+00:00,2015-01-02 13:30:00-05:00,9.38,99010,67.33,-6.11,1079.409433,13,-0.965925826,-0.258819045,1,0.992981096,0.118273171,1,0.866025404,0.5,1,5.099605272,0,27556.73036
43,2015-01-02 19:30:00+00:00,2015-01-02 14:30:00-05:00,8.92,99030,67.74,-6.3,923.1535934,14,-0.866025404,-0.5,1,0.992981096,0.118273171,1,0.866025404,0.5,1,5.099605272,0,26413.73916
44,2015-01-02 20:30:00+00:00,2015-01-02 15:30:00-05:00,7.7,99110,73.43,-6.68,580.7912404,15,-0.707106781,-0.707106781,1,0.992981096,0.118273171,1,0.866025404,0.5,1,5.099605272,0,25157.84351
45,2015-01-02 21:30:00+00:00,2015-01-02 16:30:00-05:00,8.94,99200,75.16,-8.38,929.6232,16,-0.5,-0.866025404,1,0.992981096,0.118273171,1,0.866025404,0.5,1,5.099605272,0,21260.75575
46,2015-01-02 22:30:00+00:00,2015-01-02 17:30:00-05:00,8.15,99240,77.55,-9.53,695.4672325,17,-0.258819045,-0.965925826,1,0.992981096,0.118273171,1,0.866025404,0.5,1,5.099605272,0,18533.28948
47,2015-01-02 23:30:00+00:00,2015-01-02 18:30:00-05:00,7.54,99310,76.4,-11.64,543.1043193,18,-1.84E-16,-1,1,0.992981096,0.118273171,1,0.866025404,0.5,1,5.099605272,0,10544.33795
48,2015-01-03 00:30:00+00:00,2015-01-02 19:30:00-05:00,7.26,99340,76.86,-12.7,480.9003556,19,0.258819045,-0.965925826,1,0.992981096,0.118273171,1,0.866025404,0.5,1,5.099605272,0,7750.170865
49,2015-01-03 01:30:00+00:00,2015-01-02 20:30:00-05:00,7.36,99430,77.34,-12.05,502.576713,20,0.5,-0.866025404,1,0.992981096,0.118273171,1,0.866025404,0.5,1,5.099605272,0,8327.924629
50,2015-01-03 02:30:00+00:00,2015-01-02 21:30:00-05:00,6.02,99470,77.65,-13.44,258.4859367,21,0.707106781,-0.707106781,1,0.992981096,0.118273171,1,0.866025404,0.5,1,5.099605272,0,8244.253677
51,2015-01-03 03:30:00+00:00,2015-01-02 22:30:00-05:00,4.61,99470,77.67,-14.14,95.96473621,22,0.866025404,-0.5,1,0.992981096,0.118273171,1,0.866025404,0.5,1,5.099605272,0,7734.577859
52,2015-01-03 04:30:00+00:00,2015-01-02 23:30:00-05:00,3.3,99480,77.81,-14.06,12.08412698,23,0.965925826,-0.258819045,1,0.992981096,0.118273171,1,0.866025404,0.5,1,5.099605272,0,8251.802935
53,2015-01-03 05:30:00+00:00,2015-01-03 00:30:00-05:00,4.15,99430,78.65,-13.49,60.13448707,0,1,0,1,0.992981096,0.118273171,1,0.866025404,0.5,0,5.099605272,0,8202.255171
54,2015-01-03 06:30:00+00:00,2015-01-03 01:30:00-05:00,8.39,99460,78.4,-11.73,762.0554695,1,0.965925826,0.258819045,1,0.992981096,0.118273171,1,0.866025404,0.5,0,5.099605272,0,7974.202114
55,2015-01-03 07:30:00+00:00,2015-01-03 02:30:00-05:00,8.99,99400,76.9,-10.28,945.9242844,2,0.866025404,0.5,1,0.992981096,0.118273171,1,0.866025404,0.5,0,5.099605272,0,7650.924906
56,2015-01-03 08:30:00+00:00,2015-01-03 03:30:00-05:00,8.92,99390,76.44,-10,923.1535934,3,0.707106781,0.707106781,1,0.992981096,0.118273171,1,0.866025404,0.5,0,5.099605272,0,6780.633724
57,2015-01-03 09:30:00+00:00,2015-01-03 04:30:00-05:00,11.18,99350,76.01,-9.67,1853.000925,4,0.5,0.866025404,1,0.992981096,0.118273171,1,0.866025404,0.5,0,5.099605272,0,6112.794519
58,2015-01-03 10:30:00+00:00,2015-01-03 05:30:00-05:00,12.46,99180,77.73,-8.63,2300,5,0.258819045,0.965925826,1,0.992981096,0.118273171,1,0.866025404,0.5,0,5.099605272,0,6754.223056
59,2015-01-03 11:30:00+00:00,2015-01-03 06:30:00-05:00,13.02,99140,76.41,-7.67,2300,6,6.12E-17,1,1,0.992981096,0.118273171,1,0.866025404,0.5,0,5.099605272,0,6624.417126
60,2015-01-03 12:30:00+00:00,2015-01-03 07:30:00-05:00,11.6,99180,73.65,-6.88,2074.051029,7,-0.258819045,0.965925826,1,0.992981096,0.118273171,1,0.866025404,0.5,0,5.099605272,0,6212.463153
61,2015-01-03 13:30:00+00:00,2015-01-03 08:30:00-05:00,12.09,99110,70.67,-6.41,2300,8,-0.5,0.866025404,1,0.992981096,0.118273171,1,0.866025404,0.5,0,5.099605272,0,6271.591392
62,2015-01-03 14:30:00+00:00,2015-01-03 09:30:00-05:00,12.59,99130,71.8,-5.72,2300,9,-0.707106781,0.707106781,1,0.992981096,0.118273171,1,0.866025404,0.5,0,5.099605272,0,7453.062578
63,2015-01-03 15:30:00+00:00,2015-01-03 10:30:00-05:00,14.09,99000,69.33,-5.21,2300,10,-0.866025404,0.5,1,0.992981096,0.118273171,1,0.866025404,0.5,0,5.099605272,0,5945.235642
64,2015-01-03 16:30:00+00:00,2015-01-03 11:30:00-05:00,14.78,98770,64.22,-4.8,2300,11,-0.965925826,0.258819045,1,0.992981096,0.118273171,1,0.866025404,0.5,0,5.099605272,0,6651.447679
65,2015-01-03 17:30:00+00:00,2015-01-03 12:30:00-05:00,16.91,98500,91.56,-5.2,2300,12,-1,1.22E-16,1,0.992981096,0.118273171,1,0.866025404,0.5,0,5.099605272,0,6515.962344
66,2015-01-03 18:30:00+00:00,2015-01-03 13:30:00-05:00,18.22,98190,93.76,-4.25,2300,13,-0.965925826,-0.258819045,1,0.992981096,0.118273171,1,0.866025404,0.5,0,5.099605272,0,6782.469946
67,2015-01-03 19:30:00+00:00,2015-01-03 14:30:00-05:00,19.37,98060,90.51,-3.89,2300,14,-0.866025404,-0.5,1,0.992981096,0.118273171,1,0.866025404,0.5,0,5.099605272,0,6737.671732
68,2015-01-03 20:30:00+00:00,2015-01-03 15:30:00-05:00,17.4,97980,90.72,-3.02,2300,15,-0.707106781,-0.707106781,1,0.992981096,0.118273171,1,0.866025404,0.5,0,5.099605272,0,6934.86518
69,2015-01-03 21:30:00+00:00,2015-01-03 16:30:00-05:00,16.35,97870,92.46,-2.3,2300,16,-0.5,-0.866025404,1,0.992981096,0.118273171,1,0.866025404,0.5,0,5.099605272,0,6871.861157
70,2015-01-03 22:30:00+00:00,2015-01-03 17:30:00-05:00,13.77,97720,94.08,-0.3,2300,17,-0.258819045,-0.965925826,1,0.992981096,0.118273171,1,0.866025404,0.5,0,5.099605272,0,6623.979368
71,2015-01-03 23:30:00+00:00,2015-01-03 18:30:00-05:00,11.42,97650,95.54,0.39,1977.317556,18,-1.84E-16,-1,1,0.992981096,0.118273171,1,0.866025404,0.5,0,5.099605272,0,5508.867368
72,2015-01-04 00:30:00+00:00,2015-01-03 19:30:00-05:00,7.47,97620,97.87,0.49,527.1106778,19,0.258819045,-0.965925826,1,0.992981096,0.118273171,1,0.866025404,0.5,0,5.099605272,0,5835.573507
73,2015-01-04 01:30:00+00:00,2015-01-03 20:30:00-05:00,5.73,97590,99.17,0.5,217.8746556,20,0.5,-0.866025404,1,0.992981096,0.118273171,1,0.866025404,0.5,0,5.099605272,0,6076.293389
74,2015-01-04 02:30:00+00:00,2015-01-03 21:30:00-05:00,5.53,97430,100,0.54,192.1566532,21,0.707106781,-0.707106781,1,0.992981096,0.118273171,1,0.866025404,0.5,0,5.099605272,0,6074.302736
75,2015-01-04 03:30:00+00:00,2015-01-03 22:30:00-05:00,5.36,97360,100,0.79,171.7098817,22,0.866025404,-0.5,1,0.992981096,0.118273171,1,0.866025404,0.5,0,5.099605272,0,6259.019502
76,2015-01-04 04:30:00+00:00,2015-01-03 23:30:00-05:00,4.42,97320,100,0.73,80.25105373,23,0.965925826,-0.258819045,1,0.992981096,0.118273171,1,0.866025404,0.5,0,5.099605272,0,5867.090346
77,2015-01-04 05:30:00+00:00,2015-01-04 00:30:00-05:00,3.4,97280,100,0.55,16.63680188,0,1,0,1,0.992981096,0.118273171,1,0.866025404,0.5,0,5.099605272,0,5567.036734
78,2015-01-04 06:30:00+00:00,2015-01-04 01:30:00-05:00,3.27,97270,100,0.44,10.7709,1,0.965925826,0.258819045,1,0.992981096,0.118273171,1,0.866025404,0.5,0,5.099605272,0,5754.601349
79,2015-01-04 07:30:00+00:00,2015-01-04 02:30:00-05:00,2.73,97200,99.96,0.36,0,2,0.866025404,0.5,1,0.992981096,0.118273171,1,0.866025404,0.5,0,5.099605272,0,5995.911308
80,2015-01-04 08:30:00+00:00,2015-01-04 03:30:00-05:00,1.32,97210,100,0.34,0,3,0.707106781,0.707106781,1,0.992981096,0.118273171,1,0.866025404,0.5,0,5.099605272,0,6205.847268
81,2015-01-04 09:30:00+00:00,2015-01-04 04:30:00-05:00,1.12,97180,100,0.27,0,4,0.5,0.866025404,1,0.992981096,0.118273171,1,0.866025404,0.5,0,5.099605272,0,6213.730451
82,2015-01-04 10:30:00+00:00,2015-01-04 05:30:00-05:00,1.72,97070,100,-0.71,0,5,0.258819045,0.965925826,1,0.992981096,0.118273171,1,0.866025404,0.5,0,5.099605272,0,6879.071999
83,2015-01-04 11:30:00+00:00,2015-01-04 06:30:00-05:00,2.2,96920,99.4,-0.84,0,6,6.12E-17,1,1,0.992981096,0.118273171,1,0.866025404,0.5,0,5.099605272,0,6206.877019
84,2015-01-04 12:30:00+00:00,2015-01-04 07:30:00-05:00,2.95,96770,99.33,-0.49,0,7,-0.258819045,0.965925826,1,0.992981096,0.118273171,1,0.866025404,0.5,0,5.099605272,0,6479.879062
85,2015-01-04 13:30:00+00:00,2015-01-04 08:30:00-05:00,1.1,96900,98.73,-0.35,0,8,-0.5,0.866025404,1,0.992981096,0.118273171,1,0.866025404,0.5,0,5.099605272,0,6803.089608
86,2015-01-04 14:30:00+00:00,2015-01-04 09:30:00-05:00,0.54,96770,98.15,-0.2,0,9,-0.707106781,0.707106781,1,0.992981096,0.118273171,1,0.866025404,0.5,0,5.099605272,0,6729.27313
87,2015-01-04 15:30:00+00:00,2015-01-04 10:30:00-05:00,3.9,96750,97.92,0.01,43.7,10,-0.866025404,0.5,1,0.992981096,0.118273171,1,0.866025404,0.5,0,5.099605272,0,6171.203986
88,2015-01-04 16:30:00+00:00,2015-01-04 11:30:00-05:00,6.81,96760,97.91,-0.01,390.528427,11,-0.965925826,0.258819045,1,0.992981096,0.118273171,1,0.866025404,0.5,0,5.099605272,0,6213.898913
89,2015-01-04 17:30:00+00:00,2015-01-04 12:30:00-05:00,7.97,96800,91.41,-0.68,648.0315214,12,-1,1.22E-16,1,0.992981096,0.118273171,1,0.866025404,0.5,0,5.099605272,0,6827.010232
90,2015-01-04 18:30:00+00:00,2015-01-04 13:30:00-05:00,7.86,96860,87.42,-1.33,620.0773714,13,-0.965925826,-0.258819045,1,0.992981096,0.118273171,1,0.866025404,0.5,0,5.099605272,0,5703.432402
91,2015-01-04 19:30:00+00:00,2015-01-04 14:30:00-05:00,8.26,96940,88.87,-2.27,725.5073162,14,-0.866025404,-0.5,1,0.992981096,0.118273171,1,0.866025404,0.5,0,5.099605272,0,6457.256563
92,2015-01-04 20:30:00+00:00,2015-01-04 15:30:00-05:00,8.13,97010,89.73,-3.17,690.0916714,15,-0.707106781,-0.707106781,1,0.992981096,0.118273171,1,0.866025404,0.5,0,5.099605272,0,6643.060215
93,2015-01-04 21:30:00+00:00,2015-01-04 16:30:00-05:00,8.11,97120,92.71,-3.55,684.7424934,16,-0.5,-0.866025404,1,0.992981096,0.118273171,1,0.866025404,0.5,0,5.099605272,0,6504.317715
94,2015-01-04 22:30:00+00:00,2015-01-04 17:30:00-05:00,10.74,97330,92.4,-4.35,1638.5752,17,-0.258819045,-0.965925826,1,0.992981096,0.118273171,1,0.866025404,0.5,0,5.099605272,0,6907.932279
95,2015-01-04 23:30:00+00:00,2015-01-04 18:30:00-05:00,13.68,97510,92.21,-4.89,2300,18,-1.84E-16,-1,1,0.992981096,0.118273171,1,0.866025404,0.5,0,5.099605272,0,6548.420757
96,2015-01-05 00:30:00+00:00,2015-01-04 19:30:00-05:00,14.54,97690,91.26,-5.75,2300,19,0.258819045,-0.965925826,1,0.992981096,0.118273171,1,0.866025404,0.5,0,5.099605272,0,6625.837937
97,2015-01-05 01:30:00+00:00,2015-01-04 20:30:00-05:00,15.93,97780,88.66,-6.72,2300,20,0.5,-0.866025404,1,0.992981096,0.118273171,1,0.866025404,0.5,0,5.099605272,0,6848.472619
98,2015-01-05 02:30:00+00:00,2015-01-04 21:30:00-05:00,15.76,97840,88.33,-7.64,2300,21,0.707106781,-0.707106781,1,0.992981096,0.118273171,1,0.866025404,0.5,0,5.099605272,0,6327.843609
99,2015-01-05 03:30:00+00:00,2015-01-04 22:30:00-05:00,16.77,97970,86.38,-9.11,2300,22,0.866025404,-0.5,1,0.992981096,0.118273171,1,0.866025404,0.5,0,5.099605272,0,7115.773523
100,2015-01-05 04:30:00+00:00,2015-01-04 23:30:00-05:00,15.53,98090,86.3,-9.6,2300,23,0.965925826,-0.258819045,1,0.992981096,0.118273171,1,0.866025404,0.5,0,5.099605272,0,6406.159767
101,2015-01-05 05:30:00+00:00,2015-01-05 00:30:00-05:00,14.51,98180,86.39,-10.11,2300,0,1,0,2,0.972022914,0.234886046,1,0.866025404,0.5,1,5.099605272,0,9897.532822
102,2015-01-05 06:30:00+00:00,2015-01-05 01:30:00-05:00,14.81,98320,86.24,-9.92,2300,1,0.965925826,0.258819045,2,0.972022914,0.234886046,1,0.866025404,0.5,1,5.099605272,0,7753.91207
103,2015-01-05 07:30:00+00:00,2015-01-05 02:30:00-05:00,13.8,98460,85.86,-10.52,2300,2,0.866025404,0.5,2,0.972022914,0.234886046,1,0.866025404,0.5,1,5.099605272,0,9657.319184
104,2015-01-05 08:30:00+00:00,2015-01-05 03:30:00-05:00,12.94,98530,86.18,-10.76,2300,3,0.707106781,0.707106781,2,0.972022914,0.234886046,1,0.866025404,0.5,1,5.099605272,0,9756.826731
105,2015-01-05 09:30:00+00:00,2015-01-05 04:30:00-05:00,14.98,98590,82.44,-12.13,2300,4,0.5,0.866025404,2,0.972022914,0.234886046,1,0.866025404,0.5,1,5.099605272,0,9382.803057
106,2015-01-05 10:30:00+00:00,2015-01-05 05:30:00-05:00,15.86,98690,75.99,-12.3,2300,5,0.258819045,0.965925826,2,0.972022914,0.234886046,1,0.866025404,0.5,1,5.099605272,0,10664.21196
107,2015-01-05 11:30:00+00:00,2015-01-05 06:30:00-05:00,15.17,98710,76.14,-12.19,2300,6,6.12E-17,1,2,0.972022914,0.234886046,1,0.866025404,0.5,1,5.099605272,0,10400.23202
108,2015-01-05 12:30:00+00:00,2015-01-05 07:30:00-05:00,12.79,98810,85.39,-12.61,2300,7,-0.258819045,0.965925826,2,0.972022914,0.234886046,1,0.866025404,0.5,1,5.099605272,0,15001.54184
109,2015-01-05 13:30:00+00:00,2015-01-05 08:30:00-05:00,15.56,98930,83.46,-12.62,2300,8,-0.5,0.866025404,2,0.972022914,0.234886046,1,0.866025404,0.5,1,5.099605272,0,27242.4422
110,2015-01-05 14:30:00+00:00,2015-01-05 09:30:00-05:00,13.82,99030,81.42,-12.66,2300,9,-0.707106781,0.707106781,2,0.972022914,0.234886046,1,0.866025404,0.5,1,5.099605272,0,28516.54083
111,2015-01-05 15:30:00+00:00,2015-01-05 10:30:00-05:00,14.13,99080,77.59,-12.33,2300,10,-0.866025404,0.5,2,0.972022914,0.234886046,1,0.866025404,0.5,1,5.099605272,0,31798.33469
112,2015-01-05 16:30:00+00:00,2015-01-05 11:30:00-05:00,14.23,99070,70.75,-12.18,2300,11,-0.965925826,0.258819045,2,0.972022914,0.234886046,1,0.866025404,0.5,1,5.099605272,0,30348.24031
113,2015-01-05 17:30:00+00:00,2015-01-05 12:30:00-05:00,14.31,99060,76.99,-12.09,2300,12,-1,1.22E-16,2,0.972022914,0.234886046,1,0.866025404,0.5,1,5.099605272,0,27484.64224
114,2015-01-05 18:30:00+00:00,2015-01-05 13:30:00-05:00,13.35,99080,81.76,-12.17,2300,13,-0.965925826,-0.258819045,2,0.972022914,0.234886046,1,0.866025404,0.5,1,5.099605272,0,31579.46633
115,2015-01-05 19:30:00+00:00,2015-01-05 14:30:00-05:00,12.98,99130,79.95,-12.19,2300,14,-0.866025404,-0.5,2,0.972022914,0.234886046,1,0.866025404,0.5,1,5.099605272,0,36367.82133
116,2015-01-05 20:30:00+00:00,2015-01-05 15:30:00-05:00,13.31,99180,79.76,-12.66,2300,15,-0.707106781,-0.707106781,2,0.972022914,0.234886046,1,0.866025404,0.5,1,5.099605272,0,31193.62053
117,2015-01-05 21:30:00+00:00,2015-01-05 16:30:00-05:00,12.26,99240,80.07,-12.98,2300,16,-0.5,-0.866025404,2,0.972022914,0.234886046,1,0.866025404,0.5,1,5.099605272,0,29750.02212
118,2015-01-05 22:30:00+00:00,2015-01-05 17:30:00-05:00,11.08,99320,84.76,-12.7,1802.750698,17,-0.258819045,-0.965925826,2,0.972022914,0.234886046,1,0.866025404,0.5,1,5.099605272,0,25630.22535
119,2015-01-05 23:30:00+00:00,2015-01-05 18:30:00-05:00,12.21,99240,84.82,-12.62,2300,18,-1.84E-16,-1,2,0.972022914,0.234886046,1,0.866025404,0.5,1,5.099605272,0,13570.81888
120,2015-01-06 00:30:00+00:00,2015-01-05 19:30:00-05:00,9.67,99210,85.07,-12.06,1186.144294,19,0.258819045,-0.965925826,2,0.972022914,0.234886046,1,0.866025404,0.5,1,5.099605272,0,9815.258689
121,2015-01-06 01:30:00+00:00,2015-01-05 20:30:00-05:00,9.61,99170,85.4,-11.98,1163.526435,20,0.5,-0.866025404,2,0.972022914,0.234886046,1,0.866025404,0.5,1,5.099605272,0,9576.659846
122,2015-01-06 02:30:00+00:00,2015-01-05 21:30:00-05:00,10.67,99190,83.79,-14.52,1606.035188,21,0.707106781,-0.707106781,2,0.972022914,0.234886046,1,0.866025404,0.5,1,5.099605272,0,10178.32129
